event_ID,haz_sub_ID,ext_ID,ext_ID_db,ext_ID_org,haz_src_db,haz_src_URL,haz_src_org,haz_maxvalue,haz_maxunits,haz_est_type,all_hazs_Ab,all_hazs_spec,haz_sdate,haz_fdate,haz_credate,haz_moddate,haz_spat_ID,haz_spat_fileloc,haz_ISO3s,haz_spat_covcode,haz_spat_resunits,haz_spat_crs,haz_spat_srcdb,haz_spat_URL,haz_spat_srcorg
monty_3a28ace9-740a-47be-9e68-434fed8230fb,haz_1da6e9f9-1ffe-4471-b565-0e88bcae9318,1102770,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102770&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-17,2024-07-19,2024-07-17,2024-07-21,spathaz_f9d469dc-0674-44fd-8f20-541a97dcb888,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102770&episodeid=1,BLR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102770&episodeid=1,EC-JRC
monty_784d544f-b1eb-4543-b03c-e30d0f7a702d,haz_0d08ab1f-4969-4e6f-b5ff-9d5f204ea49e,TC-2024-000127-CHN,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001072&episodeid=24,EC-JRC,231.48,unitskph,esttype_second,TC,MH0059,2024-07-18,2024-07-24,2024-07-18,2024-07-28,spathaz_06483497-218a-4f57-946e-9429ab7f4c9f,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001072&episodeid=24,PHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001072&episodeid=24,EC-JRC
monty_d65ebc30-718a-44ae-85e8-a560f2fc0ddf,haz_831d1dda-d533-4a3b-af5f-25231a096c9a,EQ-2024-000121-CHL,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1437973&episodeid=1583016,EC-JRC,7.4,unitsrichter,esttype_second,EQ,GH0002,2024-07-18,2024-07-18,2024-07-18,2024-07-18,spathaz_b103fabe-1f9b-4601-9729-53b5e81e1397,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1437973&episodeid=1583016,CHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=EQ&eventid=1437973&episodeid=1583016,EC-JRC
monty_291cab80-e3fe-4fec-ae00-1bb5231731d9,haz_eb2d7baa-f6c0-46d2-b4e3-61bb0753bb8b,TC-2024-000126-VNM,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001071&episodeid=14,EC-JRC,111.1104,unitskph,esttype_second,TC,MH0059,2024-07-18,2024-07-22,2024-07-18,2024-07-23,spathaz_a2f30b8e-034f-409c-ba60-557d16c01afe,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001071&episodeid=14,CHN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001071&episodeid=14,EC-JRC
monty_2978d4f6-7ad6-428b-900d-6178d799ec05,haz_50891181-4bec-4942-8c7e-312ff3dc9ff6,1102771,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102771&episodeid=3,EC-JRC,,,esttype_second,FL,MH0012,2024-07-19,2024-07-31,2024-07-19,2024-08-01,spathaz_8ca71798-c000-4bda-8d1a-ab902702eba2,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102771&episodeid=3,FRA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102771&episodeid=3,EC-JRC
monty_e077498f-ddb6-4603-af75-39f9f3320017,haz_3e70b627-dfc4-4342-a964-eef2c04bbcd7,1102800,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102800&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-19,2024-07-21,2024-07-19,2024-08-04,spathaz_0da2c918-6b03-46b9-8033-9c5e3eec7791,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102800&episodeid=1,TCD,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102800&episodeid=1,EC-JRC
monty_e1470760-d74c-42c4-82e7-9336dcfd0a83,haz_b271305c-bf9a-4bf7-b94f-0320cf060930,1102775,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102775&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-19,2024-07-21,2024-07-19,2024-07-23,spathaz_e85e1ef4-2b6e-4481-b6da-cc6a14b9882b,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102775&episodeid=1,SVN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102775&episodeid=1,EC-JRC
monty_ae65e422-e239-484d-95f1-ae45988aa21a,haz_d4087fa7-2c4b-45c6-9981-b90b49c67e77,1102772,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102772&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-19,2024-07-21,2024-07-19,2024-07-22,spathaz_0cfcfd46-3dc7-43a0-9314-fed8c3e5340b,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102772&episodeid=1,TUR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102772&episodeid=1,EC-JRC
monty_f5d45270-b0e6-4a67-aa20-2e640b5696be,haz_45f89f4c-46a7-4f70-942b-0854374649fd,1102814,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102814&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-20,2024-07-22,2024-07-20,2024-08-08,spathaz_7241fa57-3e0c-4103-92ab-776a8fec031d,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102814&episodeid=1,YEM,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102814&episodeid=1,EC-JRC
monty_3c2b32b9-9f1e-4e7f-a77a-c71c679a8b78,haz_873f7c91-7903-425d-ad67-818f29e954a7,1102804,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102804&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-20,2024-07-22,2024-07-20,2024-08-05,spathaz_7696ef24-59fc-4e56-94c9-b8d26ceb1378,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102804&episodeid=1,THA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102804&episodeid=1,EC-JRC
monty_6f92b3da-c33f-48e1-bdc1-ea543d2815b2,haz_104eccde-a293-482a-833c-d632b73e885c,1102792,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102792&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-21,2024-07-30,2024-07-21,2024-08-01,spathaz_22d70dc1-0766-4a27-a8b3-d201744c5b17,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102792&episodeid=1,MLI,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102792&episodeid=1,EC-JRC
monty_fc4ba486-af70-4b81-abda-1a2976303a2f,haz_30f640a9-a5bf-4743-8a67-bed0a295c358,1102787,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102787&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-21,2024-07-30,2024-07-21,2024-08-01,spathaz_d74064cd-0429-4fa3-8bf7-527f68537634,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102787&episodeid=1,ARG,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102787&episodeid=1,EC-JRC
monty_916cb1ae-8532-47f4-bfa3-d705edb82f48,haz_0f87a3cf-310e-482f-ad2f-e2951639b5c6,1102774,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102774&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-21,2024-07-22,2024-07-21,2024-07-23,spathaz_a39a71f4-86e7-4547-a5cc-89d496dcf6c7,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102774&episodeid=1,HRV,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102774&episodeid=1,EC-JRC
monty_fac689e2-e504-4e3e-bb14-20346305289e,haz_94b4d93a-e81f-4a64-85b7-163f5c7efab4,1102779,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102779&episodeid=6,EC-JRC,,,esttype_second,FL,MH0012,2024-07-22,2024-08-12,2024-07-22,2024-08-12,spathaz_a5e0af90-5da5-43ef-94ff-c753b4eba679,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102779&episodeid=6,VNM,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102779&episodeid=6,EC-JRC
monty_6308309b-e643-42a2-9439-6abe54c91362,haz_265bd400-3019-4681-8b8e-f4664d0da7b2,1102791,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102791&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-22,2024-07-24,2024-07-22,2024-08-01,spathaz_49c95d1c-bb6b-4144-963d-548a759805a9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102791&episodeid=1,SDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102791&episodeid=1,EC-JRC
monty_85275ecc-c91b-445a-98aa-c7d18ec9b1ca,haz_5c43e7e3-e3f2-4fd1-9b2b-9955a57d5487,1001073,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001073&episodeid=10,EC-JRC,92.592,unitskph,esttype_second,TC,MH0059,2024-07-23,2024-07-25,2024-07-23,2024-07-28,spathaz_a834a64a-7cf2-47b6-bac5-a924dee256de,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001073&episodeid=10,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001073&episodeid=10,EC-JRC
monty_d4572d85-1408-407f-8ece-03a25df96f8f,haz_8978cdf0-5dfc-4755-9be9-20824058846c,1102783,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102783&episodeid=5,EC-JRC,,,esttype_second,FL,MH0012,2024-07-23,2024-08-08,2024-07-23,2024-08-12,spathaz_80ed9b16-8398-425f-80f8-315aecb98ee6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102783&episodeid=5,IDN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102783&episodeid=5,EC-JRC
monty_7d9194fa-ecfc-44cc-bc05-c0ebe263cb88,haz_38438560-26c3-4ecd-ad53-14004a8b4f6e,1102789,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102789&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-23,2024-08-03,2024-07-23,2024-08-05,spathaz_78b6c6e8-2438-4d37-9186-53e3a918fe92,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102789&episodeid=2,UGA,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102789&episodeid=2,EC-JRC
monty_bc1ef8c4-1ef0-48b8-b98b-0a3fe4c6058f,haz_86e51288-2b98-4bd5-aa3d-2dac1b33e9c0,1102778,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102778&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-23,2024-07-25,2024-07-23,2024-07-27,spathaz_9d39d620-ce56-4d37-a23b-9c132a0e9624,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102778&episodeid=1,TWN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102778&episodeid=1,EC-JRC
monty_728af744-1771-4305-8ca1-e4161a1ed49a,haz_fbe3c333-c8e7-4124-a5fd-e49bca3242cd,1102790,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102790&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-24,2024-08-07,2024-07-24,2024-08-08,spathaz_d2c7522f-ecfe-49cf-86e3-2c86b5f5182f,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102790&episodeid=2,MEX,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102790&episodeid=2,EC-JRC
monty_f5be5540-ebd2-4d68-a297-1e204fe550a2,haz_edfd1235-0f8b-4632-9802-d9271b1b8a61,1102794,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102794&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-24,2024-07-30,2024-07-24,2024-08-01,spathaz_8cfe13a0-6cad-440a-bbc9-1cb01f3f686b,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102794&episodeid=1,PAN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102794&episodeid=1,EC-JRC
monty_8e92bd57-aaa9-4899-9357-58dca9a8cb58,haz_de168d47-bdff-4d5c-9abf-b70f6e2f95eb,1102777,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102777&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-24,2024-07-26,2024-07-24,2024-07-27,spathaz_f23b5ef2-aeba-4ae0-9f39-28a7945d2804,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102777&episodeid=1,JPN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102777&episodeid=1,EC-JRC
monty_fe473aa0-4ba4-439d-9342-6ee105db51d6,haz_e701f1e8-f1e0-4854-9885-bf8614bf6be8,1102780,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102780&episodeid=4,EC-JRC,,,esttype_second,FL,MH0012,2024-07-25,2024-08-06,2024-07-25,2024-08-08,spathaz_3d356109-3e54-4846-840d-669feddaf9ec,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102780&episodeid=4,RUS,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102780&episodeid=4,EC-JRC
monty_14b309c5-32a1-4a58-9e59-1d660d45140a,haz_f8b5c15c-d9cd-4015-8660-662270c9294c,1102782,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102782&episodeid=4,EC-JRC,,,esttype_second,FL,MH0012,2024-07-26,2024-08-10,2024-07-26,2024-08-12,spathaz_15ed3026-895f-4d39-9006-b24a62de2f68,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102782&episodeid=4,CHN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102782&episodeid=4,EC-JRC
monty_e09bfce0-72fb-4559-ab62-35b58cbe25c4,haz_f48b8138-84d4-4abc-a3fb-a9101dbcbc37,1102784,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102784&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-26,2024-07-30,2024-07-26,2024-08-01,spathaz_8dd93350-a90a-4476-93c4-e10ebcb1a2a9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102784&episodeid=1,PRK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102784&episodeid=1,EC-JRC
monty_b662ce9f-4a6d-475d-8a4f-12c3ea0a985b,haz_4738ba82-27a6-46d4-a124-5ce56ea761b7,1102797,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102797&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-27,2024-07-30,2024-07-27,2024-08-01,spathaz_6033a4d9-2073-46e5-a7c1-bbe82b6af7fe,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102797&episodeid=1,CMR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102797&episodeid=1,EC-JRC
monty_b87a0ebe-e724-4a41-8211-cf6c388c1971,haz_66a39b44-62be-4fb7-ae51-497f9439e50a,1102785,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102785&episodeid=4,EC-JRC,,,esttype_second,FL,MH0012,2024-07-28,2024-08-06,2024-07-28,2024-08-09,spathaz_8e0c8faf-7a31-4fa8-88f0-298b964c5fd3,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102785&episodeid=4,PAK,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102785&episodeid=4,EC-JRC
monty_e4c01ee4-a87a-4f0b-9928-46fc6fb530f0,haz_332c5e78-a612-4f19-8be5-403ed724afa2,1102796,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102796&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-28,2024-07-30,2024-07-28,2024-08-01,spathaz_4d6eb17a-197b-4f9f-8359-d4a690f463a6,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102796&episodeid=1,GIN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102796&episodeid=1,EC-JRC
monty_370e02d4-250f-4447-83df-608ef4de831e,haz_a755ecaa-89d1-4a48-b1d2-d30035c94604,1102781,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102781&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-28,2024-07-30,2024-07-28,2024-08-01,spathaz_c8e6d921-d1bd-4d35-a18c-a7505e77dd7d,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102781&episodeid=1,LTU,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102781&episodeid=1,EC-JRC
monty_df1c81f9-9e00-42b1-ace6-992b932a71f6,haz_57b80e7c-65a2-4b32-818c-fc8b532b6c01,1102788,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102788&episodeid=2,EC-JRC,,,esttype_second,FL,MH0012,2024-07-29,2024-08-01,2024-07-29,2024-08-02,spathaz_bfe7eae8-7074-4bf3-b20c-2f9c37db11c9,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102788&episodeid=2,CAN,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102788&episodeid=2,EC-JRC
monty_c5bb6b32-e3ec-437e-a7e5-fb033a5b39f4,haz_0c9a0278-7084-48f9-95d1-664c5fefc5c7,1102808,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102808&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-29,2024-07-30,2024-07-29,2024-08-06,spathaz_27a27c5a-52ab-4364-8b41-d6f333118bcc,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102808&episodeid=1,NPL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102808&episodeid=1,EC-JRC
monty_11aa9abb-94b6-425f-9da1-2eaf1e0f34bb,haz_46a79419-6705-4866-ad65-4a60b2c7862b,1102786,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102786&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-29,2024-07-30,2024-07-29,2024-08-01,spathaz_21789f04-12bf-4562-85d7-604480d96edf,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102786&episodeid=1,TUR,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102786&episodeid=1,EC-JRC
monty_96f90383-27cf-497c-b3c1-02f19ce3ff79,haz_5867ede4-67c9-4fb9-bd1c-20a9c4dc70d6,1001074,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001074&episodeid=23,EC-JRC,148.1472,unitskph,esttype_second,TC,MH0059,2024-07-30,2024-08-05,2024-07-30,2024-08-05,spathaz_0f15b3b2-2225-4d2f-9b86-077fab02ead0,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001074&episodeid=23,,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=TC&eventid=1001074&episodeid=23,EC-JRC
monty_52f4ca94-4562-4e81-bc4e-0a1c12e093d2,haz_c7f56cd0-6fe1-4328-a980-11ec9f386911,1102793,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102793&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-30,2024-07-30,2024-07-30,2024-08-01,spathaz_8e31b589-61a2-403d-88bd-9e81ddbb55ec,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102793&episodeid=1,COG,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102793&episodeid=1,EC-JRC
monty_dcbaa2fc-edc8-41b9-9a4d-4e28ac5d75c6,haz_6e18da17-1045-40ca-a0c7-05d250ac77e8,1102803,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102803&episodeid=3,EC-JRC,,,esttype_second,FL,MH0012,2024-07-31,2024-08-07,2024-07-31,2024-08-08,spathaz_d7616e0b-de16-4abf-95a9-e448da5d0a1e,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102803&episodeid=3,DEU,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102803&episodeid=3,EC-JRC
monty_98c96e67-3a3d-448e-8e02-d443b79bc03d,haz_1783993f-1987-4a23-9ab4-1fbc33ae03e3,1102802,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102802&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-31,2024-08-03,2024-07-31,2024-08-06,spathaz_689702df-d8b5-4081-bb22-05b6a5e37ceb,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102802&episodeid=1,CHL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102802&episodeid=1,EC-JRC
monty_b9eeaa44-bdd1-460f-a668-da6707c94d6e,haz_f61ec850-3191-4b53-bad7-961d04b031b8,1102805,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102805&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-31,2024-08-01,2024-07-31,2024-08-05,spathaz_84ad955c-2353-4abc-816b-2c0e00b11a20,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102805&episodeid=1,CZE,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102805&episodeid=1,EC-JRC
monty_f34c288b-8c16-4d56-89c6-74057a1407e0,haz_7382f04b-a02f-41be-bbbd-5e72b6bbf4c1,1102801,GDACS,EC-JRC,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102801&episodeid=1,EC-JRC,,,esttype_second,FL,MH0012,2024-07-31,2024-08-01,2024-07-31,2024-08-04,spathaz_812998b6-a716-4b15-8c0b-fb266f409d3a,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102801&episodeid=1,BEL,spat_polygon,spatresother,EPSG:4326,GDACS,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102801&episodeid=1,EC-JRC
